,episode,time,agent_type,agent_id,x,y,theta,vx,vy,u_v,u_omega,goal_x,goal_y
189,0,1.750000000000001,pedestrian,9,1.2510129236086198,0.0749976579393886,-4.596839274486204,-0.2569459315455932,0.1549446451991182,,,,
190,0,1.750000000000001,pedestrian,10,1.1047663277465207,-3.2438285821511603,2.7402041325199704,-0.2449045272069019,-0.1572926755367968,,,,
191,0,1.750000000000001,pedestrian,11,2.6568140653166386,-1.2711521568419926,-1.93041205108931,0.2007215108249446,-0.3387483614315038,,,,
192,0,1.8600000000000012,robot,0,-0.1370179048422636,-0.4636464198483561,-0.0911916444896649,1.792520878400438,-0.1639175536563453,1.8000000177090263,-0.0702727405399519,2.2004527863970527,-0.4046980602185517
193,0,1.8600000000000012,pedestrian,1,1.395840804938688,-2.1929195632239957,-2.736851573859599,0.0069640464829067,-0.2252310597968125,,,,
194,0,1.8600000000000012,pedestrian,2,1.258700759962548,-1.3071210118841838,0.1748175342002298,0.6570902650467156,0.4788528375067771,,,,
195,0,1.8600000000000012,pedestrian,3,0.0915180519141471,-1.3414421132563588,-0.584499109136353,0.4736816306551306,0.2795091663061655,,,,
196,0,1.8600000000000012,pedestrian,4,1.780926836494377,0.8758607091168736,3.9872076123328863,0.0216428797481738,0.0875878206885785,,,,
197,0,1.8600000000000012,pedestrian,5,1.8840732917288168,-1.602647719701136,-3.566310153452606,-0.2907114299648304,0.288282651298637,,,,
198,0,1.8600000000000012,pedestrian,6,0.7497090972600586,-2.553318616213745,0.0674707745970776,-0.3067780875434401,-0.4386884940096467,,,,
199,0,1.8600000000000012,pedestrian,7,-0.2940389365282606,2.501612230989571,-2.970620954623165,-0.866227080267758,-0.1519589441773234,,,,
200,0,1.8600000000000012,pedestrian,8,0.1785260972490439,-2.1161228893565966,0.7840945455093733,-0.0034693541842921,-0.0500016192525431,,,,
201,0,1.8600000000000012,pedestrian,9,1.2279033295819526,0.1045117373908925,-4.612131864316664,-0.1674015607904349,0.3933584443199205,,,,
202,0,1.8600000000000012,pedestrian,10,1.076894575688346,-3.261173938085449,2.736625947529725,-0.2566974960772979,-0.1657015524876438,,,,
203,0,1.8600000000000012,pedestrian,11,2.67411592521296,-1.3109278329786669,-1.9415713116430175,0.0970459150246757,-0.4017308415267877,,,,
204,0,1.9700000000000013,robot,0,0.0600943339256495,-0.4823700012422641,-0.0989216459490589,1.791200254135852,-0.1777687074154333,1.8000000176484925,0.4050702221028379,2.2004527863970527,-0.4046980602185517
205,0,1.9700000000000013,pedestrian,1,1.3910004250527186,-2.220267003708116,-2.7393005781964144,-0.1050338682443257,-0.2553931369195246,,,,
206,0,1.9700000000000013,pedestrian,2,1.288806534247939,-1.2415967693040937,0.1685134005151633,-0.132230597403136,0.6913966050610542,,,,
207,0,1.9700000000000013,pedestrian,3,0.1456458454590774,-1.325515881665377,-0.5944667610664418,0.5265065203430198,-0.015790955802249,,,,
208,0,1.9700000000000013,pedestrian,4,1.7771567003176283,0.8767495292142135,3.99169133368004,-0.0949091908531423,-0.0758617989895535,,,,
209,0,1.9700000000000013,pedestrian,5,1.8971880610025764,-1.588127855751647,-3.5710922541114094,0.5327833723350484,-0.0768931199456402,,,,
210,0,1.9700000000000013,pedestrian,6,0.7284524606895257,-2.600474055484192,0.0732300786850199,-0.0891747713155011,-0.370862788658942,,,,
211,0,1.9700000000000013,pedestrian,7,-0.3894857640644821,2.484959315452792,-2.972215280405951,-0.8693260744913187,-0.1507313422887903,,,,
212,0,1.9700000000000013,pedestrian,8,0.1666725797793098,-2.1068005837121317,0.7872308646954204,-0.1726684873611974,0.196827602529508,,,,
213,0,1.9700000000000013,pedestrian,9,1.2115326550273178,0.1572081975173548,-4.623391901637818,-0.1342025143621629,0.5706449740472439,,,,
214,0,1.9700000000000013,pedestrian,10,1.050047620416223,-3.28218847412266,2.73268626352109,-0.2179800806131723,-0.2352258208590435,,,,
215,0,1.9700000000000013,pedestrian,11,2.6800540374040307,-1.3595594370772512,-1.9524276303961787,0.0186703286720578,-0.486969104502421,,,,
216,0,2.08,robot,0,0.2574657794260305,-0.4979289544184624,-0.0543639215177473,1.7973407802865071,-0.0978068660865013,1.8000000175548825,0.8726645154483649,2.2004527863970527,-0.4046980602185517
217,0,2.08,pedestrian,1,1.37651140665749,-2.2451164377543606,-2.7421173973983177,-0.1450624038315301,-0.1789102907235126,,,,
218,0,2.08,pedestrian,2,1.266422911705836,-1.1725042443546947,0.1539691248082657,-0.1733147959074762,0.508894348380226,,,,
219,0,2.08,pedestrian,3,0.2076530188926633,-1.338019184692258,-0.6037673114567962,0.6082568044596436,-0.1887431923383697,,,,
220,0,2.08,pedestrian,4,1.7626987862511474,0.8629488290306727,3.994539717453303,-0.1638216725548817,-0.1708249585809867,,,,
221,0,2.08,pedestrian,5,1.957508517880049,-1.6054756499778386,-3.5757627031423738,0.4037658900140836,-0.1995125395376385,,,,
222,0,2.08,pedestrian,6,0.7199044647818434,-2.6307029527586723,0.0805522975076716,-0.0954001599611909,-0.1624095476748508,,,,
223,0,2.08,pedestrian,7,-0.4852383671783458,2.4684352099272258,-2.9736074652155366,-0.8717535103196594,-0.1496248977358879,,,,
224,0,2.08,pedestrian,8,0.1499687302720446,-2.0850961014178573,0.7882509890833356,-0.1124276142627363,0.152194922932446,,,,
225,0,2.08,pedestrian,9,1.1968269538602705,0.2261605212440838,-4.631600511627255,-0.1406793980601189,0.6803936671783941,,,,
226,0,2.08,pedestrian,10,1.029937545176533,-3.3136004173270366,2.7281794134238546,-0.1399880808067053,-0.3406198094109143,,,,
227,0,2.08,pedestrian,11,2.6839909924668386,-1.4153650457411548,-1.962333420381813,0.0931850702650527,-0.515566278261473,,,,
228,0,2.1899999999999973,robot,0,0.4553790018942391,-0.5000527825114384,0.0416291751815749,1.7984405533666084,0.0749108750715448,1.8000000177836646,0.8726646321557648,2.2004527863970527,-0.4046980602185517
229,0,2.1899999999999973,pedestrian,1,1.36188894519199,-2.260035462838732,-2.74495887521845,-0.112454230229249,-0.0888394883512853,,,,
230,0,2.1899999999999973,pedestrian,2,1.258672191550522,-1.1275143065775883,0.1359411152184033,0.0619845178588976,0.3069272341184589,,,,
231,0,2.1899999999999973,pedestrian,3,0.2785293472509729,-1.35734940351487,-0.6115816843031944,0.6870886272422703,-0.1301635452657459,,,,
232,0,2.1899999999999973,pedestrian,4,1.7447036201048425,0.8432550715826417,3.996411851238908,-0.1400578319122906,-0.1664117387410935,,,,
233,0,2.1899999999999973,pedestrian,5,1.974342977630622,-1.6255887088327787,-3.578597573245994,-0.1456978658033903,-0.1407151927380334,,,,
234,0,2.1899999999999973,pedestrian,6,0.7058357907753376,-2.6427145699289434,0.0879082407488887,-0.1603682100143236,-0.0772276884208961,,,,
235,0,2.1899999999999973,pedestrian,7,-0.581230685609963,2.4520274493822525,-2.974832736885744,-0.8736587100269622,-0.1486230471122939,,,,
236,0,2.1899999999999973,pedestrian,8,0.1398328661507001,-2.077757673743279,0.7862641179055476,-0.0880715755444937,-0.0407386589534818,,,,
237,0,2.1899999999999973,pedestrian,9,1.1788309840419244,0.3028138093453569,-4.637858906281468,-0.2054905124967649,0.696114362512473,,,,
238,0,2.1899999999999973,pedestrian,10,1.0171261989142462,-3.35287603528281,2.722820347409079,-0.1006953842638028,-0.3538857521675337,,,,
239,0,2.1899999999999973,pedestrian,11,2.7037686231182723,-1.47029681884301,-1.9723455350983825,0.2712090468015958,-0.4768738631452791,,,,
240,0,2.299999999999995,robot,0,0.6525846311590722,-0.4831976924269032,0.1376222847187111,1.7829810006766371,0.2469388897021484,1.800000017651796,0.8726646353976619,2.2004527863970527,-0.4046980602185517
241,0,2.299999999999995,pedestrian,1,1.3510255827430822,-2.267198793607313,-2.747423542209707,-0.0909069827168293,-0.0479976241875562,,,,
242,0,2.299999999999995,pedestrian,2,1.2782892279558995,-1.1005354567194303,0.1199856662835275,0.3233252163994946,0.1759105026396783,,,,
243,0,2.299999999999995,pedestrian,3,0.357575520573815,-1.367335260736429,-0.6187819624948016,0.7511733084843258,-0.0672651930640253,,,,
244,0,2.299999999999995,pedestrian,4,1.7365643620140023,0.8304509619170528,3.9976933420819054,0.0303024166467239,-0.0388648254837311,,,,
245,0,2.299999999999995,pedestrian,5,1.9398544352513225,-1.633975995606248,-3.5804977718653226,-0.4475682736663609,0.006659003297149,,,,
246,0,2.299999999999995,pedestrian,6,0.6876671416960396,-2.6525082618446003,0.0940071172586058,-0.1556412948172736,-0.1134157841394775,,,,
247,0,2.299999999999995,pedestrian,7,-0.6774113303852723,2.435725220053003,-2.975918721567604,-0.8751574704997678,-0.1477124603706683,,,,
248,0,2.299999999999995,pedestrian,8,0.1274670109341613,-2.088452805212008,0.7833171734885502,-0.1472313340492243,-0.1275612382602448,,,,
249,0,2.299999999999995,pedestrian,9,1.1494163571903189,0.3757135858726317,-4.643405299245336,-0.3528854842768199,0.612204741637175,,,,
250,0,2.299999999999995,pedestrian,10,1.0053512522161725,-3.3883755790412127,2.716824385809935,-0.123387904878272,-0.2770906512562208,,,,
251,0,2.299999999999995,pedestrian,11,2.7344696266595068,-1.5221689107395295,-1.984478568044236,0.2433687566882258,-0.478489860310888,,,,
252,0,2.4099999999999926,robot,0,0.8472668759881787,-0.4475188777347792,0.2336153946124559,1.7511044655652512,0.416693189557859,1.8000000168915704,0.4125273150008641,2.2004527863970527,-0.4046980602185517
253,0,2.4099999999999926,pedestrian,1,1.339955438403455,-2.272773847599035,-2.7492618160615905,-0.1199108332146489,-0.0608559445453478,,,,
254,0,2.4099999999999926,pedestrian,2,1.3282274858980525,-1.0881948830125794,0.107802615961295,0.605932702860953,0.0328485153328668,,,,
255,0,2.4099999999999926,pedestrian,3,0.4421812163556138,-1.3772871711032677,-0.6263957616667835,0.786948486380569,-0.1364982730054496,,,,
256,0,2.4099999999999926,pedestrian,4,1.7505359943614502,0.8333601572316977,3.9984559999604703,0.2231417385465504,0.0862488225063769,,,,
257,0,2.4099999999999926,pedestrian,5,1.8888647213183944,-1.6274242118824858,-3.5821763361333128,-0.4353416984215514,0.0960928103014646,,,,
258,0,2.4099999999999926,pedestrian,6,0.6733942733997906,-2.6673117341913346,0.0987701457910847,-0.0956461031927872,-0.1531964835610545,,,,
259,0,2.4099999999999926,pedestrian,7,-0.7737402919765359,2.419519048829592,-2.9768873792858623,-0.8763396300130328,-0.1468821900804508,,,,
260,0,2.4099999999999926,pedestrian,8,0.1090476233464873,-2.099144705614309,0.7809627021526161,-0.1784875522560432,-0.0406652732820893,,,,
261,0,2.4099999999999926,pedestrian,9,1.1038476077787132,0.4402169722637028,-4.650020802420354,-0.4628151183332648,0.5863481898663134,,,,
262,0,2.4099999999999926,pedestrian,10,0.989297187430134,-3.4144045004150123,2.710819362436621,-0.1751236946706766,-0.1918047350062214,,,,
263,0,2.4099999999999926,pedestrian,11,2.7531329241844533,-1.5774125698360817,-1.9984780288097583,0.0743464181742044,-0.5375324888608572,,,,
264,0,2.5199999999999902,robot,0,1.0388857195135917,-0.3977238146784204,0.2789933992625499,1.730399652346492,0.4956986019435538,1.800000016453316,-0.8726646337456909,2.2004527863970527,-0.4046980602185517
265,0,2.5199999999999902,pedestrian,1,1.3244648254089255,-2.280877109942235,-2.750516810926819,-0.1636602152181165,-0.087101287690415,,,,
266,0,2.5199999999999902,pedestrian,2,1.4023272650022631,-1.0878064289326412,0.0994196259264872,0.6853096452931698,0.0258661961263971,,,,
267,0,2.5199999999999902,pedestrian,3,0.5301233518229274,-1.398222106231771,-0.634403045026894,0.8150071127296721,-0.2570116148785746,,,,
268,0,2.5199999999999902,pedestrian,4,1.7782363077517818,0.843948569998876,3.9984144768615617,0.2568267002716928,0.0874011180659699,,,,
269,0,2.5199999999999902,pedestrian,5,1.8528560834646948,-1.6222031754410495,-3.5838700416223657,-0.1384141642532952,-0.0821058010393391,,,,
270,0,2.5199999999999902,pedestrian,6,0.6652215479079058,-2.684271256761038,0.1028881840930329,-0.0588443840344771,-0.1473480939213609,,,,
271,0,2.5199999999999902,pedestrian,7,-0.870186391253115,2.403400573513911,-2.9777563971012366,-0.8772749234054292,-0.1461230622750386,,,,
272,0,2.5199999999999902,pedestrian,8,0.0910721050116629,-2.0969991281972358,0.7788355149523263,-0.1324861967018062,0.0906077889106991,,,,
273,0,2.5199999999999902,pedestrian,9,1.0533785082726994,0.5107671244494029,-4.659052893927239,-0.4369142894837763,0.728024662879103,,,,
274,0,2.5199999999999902,pedestrian,10,0.967362942783824,-3.432476365382088,2.705252427278164,-0.2268271532771978,-0.1381925609685219,,,,
275,0,2.5199999999999902,pedestrian,11,2.753056405450766,-1.6404912170542338,-2.012220472232228,-0.0825312384955003,-0.6179468579473406,,,,
276,0,2.629999999999988,robot,0,1.2313536376111025,-0.3515691321349119,0.1830002895505265,1.7699438409763475,0.3275650454823159,1.800000016106433,-0.8726646324453958,2.2004527863970527,-0.4046980602185517
277,0,2.629999999999988,pedestrian,1,1.305299531514153,-2.290904506959299,-2.7513931541576424,-0.1807295410713188,-0.0909479935688891,,,,
278,0,2.629999999999988,pedestrian,2,1.4687528392158615,-1.075142924067369,0.0938740198602768,0.5162905317550478,0.1805707568044709,,,,
279,0,2.629999999999988,pedestrian,3,0.6213552449361768,-1.432424450038298,-0.6422223215878171,0.8471120460701677,-0.3728843135465731,,,,
280,0,2.629999999999988,pedestrian,4,1.8032599312319388,0.8501505158323553,3.997462623319162,0.181546214691631,0.0112288236534099,,,,
281,0,2.629999999999988,pedestrian,5,1.8618784568822455,-1.653195485511609,-3.58603528277158,0.3204137642668287,-0.5028700899551717,,,,
282,0,2.629999999999988,pedestrian,6,0.6579735696055983,-2.6989122900340416,0.106839501334718,-0.0858798259968792,-0.1142471799496944,,,,
283,0,2.629999999999988,pedestrian,7,-0.9667253051700876,2.3873623706452176,-2.97854019854494,-0.878017512316927,-0.1454272458145488,,,,
284,0,2.629999999999988,pedestrian,8,0.0809953547384149,-2.0812025605113718,0.7761003255251061,-0.0377487272165002,0.2028658103241238,,,,
285,0,2.629999999999988,pedestrian,9,1.0087381909544793,0.5992176567881334,-4.66978229436607,-0.3657968931497855,0.8831301800220998,,,,
286,0,2.629999999999988,pedestrian,10,0.9403427129378412,-3.4464747018090414,2.7002114820952,-0.2655248723579628,-0.119431939550515,,,,
287,0,2.629999999999988,pedestrian,11,2.7383467597171745,-1.7125406796181346,-2.024343345197676,-0.1829923210000228,-0.6982863641808102,,,,
288,0,2.7399999999999856,robot,0,1.4273592018578212,-0.3240741691999029,0.0870071799815352,1.7931910886802076,0.1564154003320964,1.8000000170936583,-0.8726646336672885,2.2004527863970527,-0.4046980602185517
289,0,2.7399999999999856,pedestrian,1,1.285833145016842,-2.30013919535871,-2.752052928900077,-0.1680151641538101,-0.0734120805462135,,,,
290,0,2.7399999999999856,pedestrian,2,1.5256851051569789,-1.0663306611082148,0.0894140852200653,0.545527354933429,-0.0991293102083227,,,,
291,0,2.7399999999999856,pedestrian,3,0.7161229178589816,-1.4784947118043856,-0.6494094722319337,0.877628753940973,-0.4697837592748563,,,,
292,0,2.7399999999999856,pedestrian,4,1.8180455584680035,0.8464571510958175,3.9958977014221135,0.0764672574854997,-0.0888618863462322,,,,
293,0,2.7399999999999856,pedestrian,5,1.9057772235719248,-1.7150447844223358,-3.589328738560178,0.4166467608468813,-0.5627501584934205,,,,
294,0,2.7399999999999856,pedestrian,6,0.6450969917346808,-2.709831049955503,0.1106412727808063,-0.1589709452718274,-0.083004845055942,,,,
295,0,2.7399999999999856,pedestrian,7,-1.0633380371389447,2.371397823871136,-2.979250681137975,-0.8786094903614755,-0.1447879502686297,,,,
296,0,2.7399999999999856,pedestrian,8,0.0821086781544848,-2.054103780852289,0.7725842942118909,0.067030650277543,0.2960109291006856,,,,
297,0,2.7399999999999856,pedestrian,9,0.9724096177070416,0.7013485876007938,-4.680983855572104,-0.2882826695148816,0.9752965876510342,,,,
298,0,2.7399999999999856,pedestrian,10,0.909748593446546,-3.459550893060983,2.695554993339839,-0.2914399223562,-0.1197619234310301,,,,
299,0,2.7399999999999856,pedestrian,11,2.7164596992205614,-1.7929962510515902,-2.034648045057047,-0.1989190286020734,-0.7690259663975063,,,,
300,0,2.849999999999983,robot,0,1.6250976708956926,-0.3154920885711659,-0.0089859297218661,1.7999273453423024,-0.0161744559779588,1.8000000103376272,-0.872664607191469,2.2004527863970527,-0.4046980602185517
301,0,2.849999999999983,pedestrian,1,1.2687270250884664,-2.307508420963267,-2.752549726652678,-0.1392932025231628,-0.066231272499043,,,,
302,0,2.849999999999983,pedestrian,2,1.5874813865701287,-1.0903255946477637,0.0860116184450465,0.5642597647650298,-0.291573459054159,,,,
303,0,2.849999999999983,pedestrian,3,0.8136033024318824,-1.5338442392224283,-0.6557963120437429,0.8907459252211343,-0.5352739859297514,,,,
304,0,2.849999999999983,pedestrian,4,1.8211922833680672,0.8316014509493547,3.994067292270405,-0.0276913038100118,-0.1894860954803295,,,,
305,0,2.849999999999983,pedestrian,5,1.942589659483949,-1.770678958265154,-3.5934073090509866,0.1981249497246922,-0.4301347546301139,,,,
306,0,2.849999999999983,pedestrian,6,0.623759685492369,-2.717751665158089,0.1140555463111893,-0.2316075994620771,-0.0595472684627927,,,,
307,0,2.849999999999983,pedestrian,7,-1.160009731478896,2.3555010207422096,-2.9798977610736945,-0.8790835955585482,-0.1441992139719984,,,,
308,0,2.849999999999983,pedestrian,8,0.0944384072433617,-2.017315779030898,0.7685346905741551,0.1644742761695753,0.3793672888542452,,,,
309,0,2.849999999999983,pedestrian,9,0.9441463770884116,0.8122443455928242,-4.691985539741084,-0.2221792987666874,1.0461551084679337,,,,
310,0,2.849999999999983,pedestrian,10,0.8766866001389013,-3.4727948994994047,2.6910791883820533,-0.3109802471207146,-0.1197486088656244,,,,
311,0,2.849999999999983,pedestrian,11,2.698618476482777,-1.8806651264971,-2.043821999849828,-0.0982778559503572,-0.828848734845416,,,,
312,0,2.959999999999981,robot,0,1.8227483464906995,-0.3259019103726538,-0.1049790365129297,1.79009057765738,-0.1886153784762145,1.8000000021779774,-0.5498193488086117,2.2004527863970527,-0.4046980602185517
313,0,2.959999999999981,pedestrian,1,1.2549479132730947,-2.3172967457589184,-2.752919002070585,-0.1077980191891455,-0.139321261176406,,,,
314,0,2.959999999999981,pedestrian,2,1.6476897477661137,-1.1174526027732363,0.0855893322096294,0.5230191479288709,-0.1523113972422908,,,,
315,0,2.959999999999981,pedestrian,3,0.9102618427270344,-1.593221600308547,-0.6614645544348909,0.8499016456605258,-0.5227971785060821,,,,
316,0,2.959999999999981,pedestrian,4,1.8131886894827347,0.8060337219576577,3.992189904437416,-0.1260531648428387,-0.2822917907774361,,,,
317,0,2.959999999999981,pedestrian,5,1.9491545800051835,-1.8115747583503687,-3.597455972976767,-0.0917390449672049,-0.3118309422974682,,,,
318,0,2.959999999999981,pedestrian,6,0.5960541437817887,-2.723157779322567,0.1168243676295898,-0.2688318384735353,-0.0362110797989351,,,,
319,0,2.959999999999981,pedestrian,7,-1.2567287541573986,2.33966666951598,-2.98048978074891,-0.8794653098444778,-0.1436557537863967,,,,
320,0,2.959999999999981,pedestrian,8,0.1170929155145206,-1.971646384246398,0.7642150489132085,0.2549845405370591,0.4571332181709452,,,,
321,0,2.959999999999981,pedestrian,9,0.922455112571911,0.930628506692894,-4.702402472007171,-0.1687770499240599,1.1112811743947115,,,,
322,0,2.959999999999981,pedestrian,10,0.8415369643799447,-3.4855430683585413,2.686636656089373,-0.3301300966580784,-0.1090966005150714,,,,
323,0,2.959999999999981,pedestrian,11,2.6946381090469296,-1.9743876954503468,-2.053592194934418,0.0217636696769151,-0.8764444324214373,,,,
